hz,magnitude
37400,33001.7
37420,82801.8
37440,42562.3
37460,39496.7
37480,108393
37500,32767.5
37520,125408
37540,38426
37560,44168
37580,75392.6
37600,33204.7
37620,269595
37640,35681.5
37660,51270.8
37680,58708.5
37700,34359.5
37720,1.58586e+06
37740,33945
37760,62607.8
37780,48881.8
37800,36360.9
37820,201709
37840,33007.5
37860,82528.9
37880,42612.7
37900,39458.9
37920,108882
37940,32766.5
37960,124752
37980,38459.7
38000,44111.2
38020,75616
38040,33196.9
38060,266493
38080,35703.5
38100,51183.1
38120,58833.2
38140,34344
38160,1.70332e+06
38180,33958.1
38200,62462.9
38220,48959.1
38240,36336
38260,203470
38280,33013.3
38300,82258
38320,42663.3
38340,39421.2
38360,109376
38380,32765.6
38400,124102
38420,38493.4
38440,44054.7
38460,75840.8
38480,33189.2
38500,263463
38520,35725.6
38540,51095.8
38560,58958.6
38580,34328.7
38600,1.83957e+06
38620,33971.4
38640,62318.8
38660,49036.7
38680,36311.2
38700,205263
38720,33019.2
38740,81989.1
38760,42714.1
38780,39383.7
38800,109875
38820,32764.8
38840,123460
38860,38527.3
38880,43998.4
38900,76067.2
38920,33181.6
38940,260502
38960,35747.8
38980,51008.8
39000,59084.6
39020,34313.4
39040,1.99951e+06
39060,33984.7
39080,62175.5
39100,49114.7
39120,36286.5
39140,207088
39160,33025.2
39180,81722
39200,42765.1
39220,39346.4
39240,110379
39260,32764
39280,122824
39300,38561.4
39320,43942.3
39340,76295.1
39360,33174
39380,257607
39400,35770.1
39420,50922.3
39440,59211.3
39460,34298.2
39480,2.18993e+06
39500,33998.1
39520,62033
39540,49193
39560,36261.9
39580,208947
39600,33031.2
39620,81456.9
39640,42816.4
39660,39309.1
39680,110887
39700,32763.3
39720,122195
39740,38595.6
39760,43886.4
39780,76524.5
39800,33166.5
39820,254776
39840,35792.5
39860,50836.2
39880,59338.6
39900,34283.1
39920,2.42043e+06
39940,34011.6
39960,61891.3
39980,49271.7
40000,36237.5
40020,210839
40040,33037.3
40060,81193.6
40080,42867.8
40100,39272.1
40120,111400
40140,32762.7
40160,121573
40180,38629.9
40200,43830.8
40220,76755.4
40240,33159.1
40260,252007
40280,35815
40300,50750.4
40320,59466.7
40340,34268.1
40360,2.70517e+06
40380,34025.2
40400,61750.4
40420,49350.8
40440,36213.1
40460,212767
40480,33043.5
40500,80932.2
40520,42919.5
40540,39235.2
40560,111919
40580,32762.1
40600,120957
40620,38664.3
40640,43775.4
40660,76987.9
40680,33151.7
40700,249298
40720,35837.6
40740,50665
40760,59595.3
40780,34253.1
40800,3.06584e+06
40820,34038.8
40840,61610.2
40860,49430.1
40880,36188.8
40900,214730
40920,33049.7
40940,80672.6
40960,42971.3
40980,39198.4
41000,112442
41020,32761.6
41040,120348
41060,38698.9
41080,43720.2
41100,77222
41120,33144.4
41140,246647
41160,35860.3
41180,50580.1
41200,59724.7
41220,34238.3
41240,3.53749e+06
41260,34052.5
41280,61470.7
41300,49509.9
41320,36164.7
41340,216731
41360,33056
41380,80414.9
41400,43023.4
41420,39161.8
41440,112971
41460,32761.2
41480,119745
41500,38733.7
41520,43665.3
41540,77457.6
41560,33137.2
41580,244053
41600,35883.1
41620,50495.5
41640,59854.8
41660,34223.5
41680,4.18066e+06
41700,34066.3
41720,61332.1
41740,49590
41760,36140.7
41780,218770
41800,33062.4
41820,80158.9
41840,43075.7
41860,39125.3
41880,113505
41900,32760.8
41920,119148
41940,38768.6
41960,43610.6
41980,77694.9
42000,33130
42020,241513
42040,35906
42060,50411.3
42080,59985.5
42100,34208.8
42120,5.10967e+06
42140,34080.2
42160,61194.1
42180,49670.5
42200,36116.7
42220,220847
42240,33068.8
42260,79904.8
42280,43128.2
42300,39089
42320,114044
42340,32760.5
42360,118557
42380,38803.6
42400,43556.1
42420,77933.7
42440,33123
42460,239026
42480,35929
42500,50327.5
42520,60117
42540,34194.2
42560,6.56956e+06
42580,34094.2
42600,61056.9
42620,49751.3
42640,36092.9
42660,222965
42680,33075.4
42700,79652.4
42720,43180.9
42740,39052.8
42760,114588
42780,32760.3
42800,117973
42820,38838.8
42840,43501.8
42860,78174.2
42880,33115.9
42900,236590
42920,35952.1
42940,50244.1
42960,60249.1
42980,34179.7
43000,9.19737e+06
43020,34108.2
43040,60920.5
43060,49832.5
43080,36069.2
43100,225125
43120,33082
43140,79401.8
43160,43233.9
43180,39016.8
43200,115138
43220,32760.1
43240,117394
43260,38874.1
43280,43447.8
43300,78416.4
43320,33109
43340,234203
43360,35975.3
43380,50161
43400,60381.9
43420,34165.2
43440,1.53289e+07
43460,34122.3
43480,60784.8
43500,49914.1
43520,36045.5
43540,227327
43560,33088.6
43580,79152.8
43600,43287
43620,38980.9
43640,115694
43660,32760
43680,116822
43700,38909.5
43720,43394
43740,78660.2
43760,33102.1
43780,231865
43800,35998.6
43820,50078.3
43840,60515.5
43860,34150.8
43880,4.59867e+07
43900,34136.5
43920,60649.8
43940,49996
43960,36022
43980,229573
44000,33095.3
44020,78905.7
44040,43340.4
44060,38945.1
44080,116255
