hz,magnitude
25520,9.49547e-12
25540,3.52221e-12
25560,4.02363e-12
25580,2.43975e-12
25600,7.88238e-12
25620,1.34624e-11
25640,1.52132e-12
25660,6.79469e-12
25680,1.84596e-11
25700,2.36524e-12
25720,5.03747e-13
25740,3.46585e-12
25760,5.12049e-12
25780,1.07806e-11
25800,9.26366e-13
25820,4.41069e-12
25840,6.60961e-12
25860,2.16255e-12
25880,2.36686e-12
25900,1.30717e-11
25920,3.86113e-12
25940,6.59645e-12
25960,3.46445e-12
25980,2.64777e-12
26000,8.65356e-13
26020,1.57973e-12
26040,6.12527e-12
26060,2.27736e-12
26080,2.2513e-12
26100,1.93291e-12
26120,6.17799e-12
26140,3.647e-12
26160,1.38714e-11
26180,1.45337e-11
26200,2.31003e-12
26220,1.78925e-12
26240,3.43514e-12
26260,2.18493e-12
26280,8.4701e-12
26300,1.5627e-12
26320,5.42753e-12
26340,5.95196e-12
26360,1.97315e-12
26380,1.68875e-11
26400,2.30337e-11
26420,5.53731e-11
26440,1.42377e-12
26460,1.97913e-12
26480,2.61191e-11
26500,3.24429e-12
26520,3.10718e-12
26540,7.66258e-12
26560,5.37354e-13
26580,7.94441e-12
26600,5.42527e-14
26620,7.61714e-12
26640,8.3018e-12
26660,4.59059e-12
26680,5.12376e-12
26700,2.41055e-12
26720,1.34425e-12
26740,2.55355e-12
26760,7.53651e-12
26780,8.06877e-12
26800,8.93933e-12
26820,8.56842e-12
26840,3.33796e-12
26860,3.63499e-12
26880,7.82925e-12
26900,2.46063e-12
26920,3.16081e-12
26940,3.09633e-12
26960,1.40102e-12
26980,4.12214e-12
27000,7.87999e-12
27020,6.868e-12
27040,2.39101e-12
27060,6.01989e-12
27080,3.22958e-12
27100,1.86784e-12
27120,3.02706e-12
27140,7.42714e-12
27160,1.08507e-11
27180,1.0897e-11
27200,9.61521e-12
27220,6.64088e-12
27240,1.19494e-11
27260,1.50701e-11
27280,5.87362e-12
27300,3.68598e-12
27320,1.45375e-12
27340,4.37855e-12
27360,4.33e-12
27380,9.23222e-12
27400,1.46846e-11
27420,8.7951e-12
27440,7.71796e-12
27460,5.35579e-12
27480,1.19925e-11
27500,6.5562e-12
27520,5.25379e-12
27540,9.69434e-13
27560,1.55392e-11
27580,5.13616e-12
27600,7.17147e-13
27620,1.47792e-12
27640,3.92104e-12
27660,1.64327e-12
27680,4.67422e-12
27700,1.48691e-11
27720,1.37977e-12
27740,2.05825e-12
27760,1.93541e-12
27780,3.51564e-11
27800,1.65498e-12
27820,8.68667e-12
27840,6.2242e-12
27860,3.26615e-12
27880,5.08506e-12
27900,2.92469e-12
27920,8.32744e-12
27940,3.93992e-11
27960,9.47961e-13
27980,2.45505e-12
28000,1.03787e-11
28020,6.10967e-12
28040,2.48038e-12
28060,2.18827e-12
28080,5.23934e-12
28100,3.36215e-11
28120,1.75064e-12
28140,3.9683e-12
28160,7.66813e-12
28180,1.80329e-11
28200,1.80552e-12
28220,5.00012e-12
28240,1.08456e-11
28260,8.17967e-12
28280,4.41859e-12
28300,1.37403e-12
28320,4.87658e-12
28340,3.64906e-12
28360,4.98024e-12
28380,1.85638e-12
28400,1.6396e-12
28420,1.43939e-12
28440,7.23524e-12
28460,6.26694e-12
28480,2.98192e-12
28500,1.19255e-12
28520,6.52294e-12
28540,1.80446e-12
28560,1.6264e-12
28580,1.67086e-11
28600,3.33361e-12
28620,7.70009e-12
28640,3.80532e-12
28660,4.46603e-12
28680,2.25413e-12
28700,9.94539e-12
28720,2.03661e-12
28740,4.1424e-12
28760,3.2265e-12
28780,1.36364e-12
28800,3.84517e-12
28820,6.41449e-12
28840,2.72067e-12
28860,1.64193e-11
28880,2.6916e-12
28900,1.19551e-12
28920,3.36656e-12
28940,5.8489e-12
28960,2.68263e-12
28980,1.78965e-11
29000,2.26566e-12
29020,3.06043e-12
29040,4.76219e-12
29060,7.03055e-12
29080,1.23566e-12
29100,7.75779e-12
29120,3.46204e-12
29140,2.8554e-12
29160,4.13397e-12
29180,7.42194e-12
29200,2.94113e-11
29220,9.47411e-11
29240,3.59255e-12
29260,5.87544e-12
29280,4.56173e-12
29300,1.74738e-11
29320,5.86679e-11
29340,4.18948e-12
29360,1.08605e-11
29380,1.5215e-12
29400,5.50042e-12
29420,1.19006e-11
29440,1.50263e-12
29460,2.98524e-12
29480,2.37882e-12
29500,1.50302e-12
29520,5.11646e-13
29540,2.64939e-12
29560,1.04633e-11
29580,5.63983e-12
29600,7.62709e-12
29620,1.53632e-12
29640,2.53871e-12
29660,2.95893e-12
29680,3.72208e-11
29700,3.97203e-12
29720,4.23975e-12
29740,1.19202e-11
29760,2.69712e-12
29780,3.28969e-11
29800,5.7912e-13
29820,4.31768e-12
29840,4.45752e-12
29860,4.18298e-12
29880,1.69116e-11
29900,3.36405e-12
29920,9.37051e-12
29940,5.19154e-11
29960,1.74935e-12
29980,4.96471e-12
30000,3.93571e-12
30020,4.76381e-12
30040,1.46317e-12
30060,3.77565e-12
30080,1.16052e-11
30100,2.26174e-12
30120,2.0333e-12
30140,1.0295e-11
30160,2.47418e-12
30180,3.05756e-11
30200,7.35187e-12
30220,5.79832e-12
30240,3.97281e-12
30260,4.22397e-12
30280,1.23387e-12
30300,1.07704e-12
30320,4.80049e-12
30340,5.68008e-12
30360,4.08698e-12
30380,2.89731e-12
30400,7.24492e-12
30420,3.15396e-12
30440,4.78916e-11
30460,4.06295e-12
30480,4.92546e-12
30500,2.96551e-12
30520,4.35461e-12
30540,9.3463e-13
30560,6.83417e-12
30580,1.05246e-11
30600,6.10081e-12
30620,1.2802e-11
30640,3.75391e-12
30660,1.75885e-11
30680,6.91353e-12
30700,9.73129e-12
30720,4.29109e-12
30740,1.02168e-11
30760,1.39015e-12
30780,3.95664e-11
30800,6.9205e-12
30820,2.04664e-12
30840,1.35979e-12
30860,1.47321e-12
30880,4.77107e-12
30900,4.8615e-11
30920,2.15969e-12
30940,7.61819e-12
30960,2.88677e-12
30980,3.67061e-11
31000,8.58064e-12
31020,3.26961e-12
31040,1.41933e-12
31060,3.62071e-12
31080,8.84456e-12
31100,4.10882e-11
31120,5.2977e-12
31140,2.074e-11
31160,1.60903e-12
31180,3.71539e-12
31200,6.09729e-12
31220,8.4537e-12
31240,6.88087e-12
31260,1.90617e-12
31280,4.26022e-12
31300,9.62962e-12
31320,5.40237e-12
31340,2.24398e-12
31360,2.413e-12
31380,5.88515e-12
31400,2.26073e-12
31420,8.27978e-12
31440,3.71911e-12
31460,9.88114e-12
31480,7.62498e-12
31500,2.74608e-12
31520,3.29011e-12
31540,1.15565e-11
31560,1.12071e-11
31580,1.23968e-12
31600,1.34091e-12
31620,4.02901e-13
31640,8.09931e-12
31660,3.90865e-12
31680,1.5863e-11
31700,2.61663e-12
31720,1.00081e-12
31740,1.74703e-12
31760,7.69078e-12
31780,6.34677e-12
31800,6.17206e-12
31820,1.13308e-12
31840,3.77104e-12
31860,1.58682e-12
31880,2.08684e-11
31900,1.26115e-12
31920,1.79722e-11
31940,3.12822e-12
31960,3.29521e-11
31980,1.1451e-11
32000,6.91224e-12
32020,1.7971e-12
32040,8.33682e-13
32060,2.3179e-12
32080,3.0898e-12
32100,9.93979e-12
32120,6.56924e-12
32140,8.15021e-12
32160,2.10199e-12
32180,3.16389e-12
32200,4.31537e-11
32220,3.11423e-12
32240,1.52484e-12
32260,7.77498e-12
32280,9.62945e-12
32300,3.83018e-12
32320,4.42791e-12
32340,2.31704e-11
32360,3.36845e-12
32380,2.33756e-12
32400,3.52046e-12
32420,1.12878e-11
32440,1.1177e-11
32460,3.83781e-12
32480,2.24833e-12
32500,3.1807e-12
32520,1.93859e-12
32540,5.66405e-12
32560,1.80582e-11
32580,2.8274e-12
32600,4.84067e-12
32620,5.9843e-12
32640,4.38341e-12
32660,4.37228e-12
32680,8.64224e-13
32700,1.11491e-11
32720,1.05222e-11
32740,3.85639e-11
32760,4.55435e-12
32780,7.16427e-13
32800,1.09483e-12
32820,5.45281e-12
32840,3.26019e-13
32860,1.67123e-11
32880,6.31601e-13
32900,7.34919e-12
32920,4.41586e-12
32940,3.83089e-12
32960,2.7587e-12
32980,6.18913e-12
33000,9.70854e-12
33020,5.01433e-12
33040,5.67051e-12
33060,1.08419e-11
33080,1.0267e-11
33100,8.08691e-13
33120,1.00039e-12
33140,9.80825e-12
33160,3.18792e-12
33180,4.409e-11
33200,5.5175e-12
33220,5.08644e-11
33240,5.05898e-12
33260,3.74308e-12
33280,4.2461e-12
33300,3.46134e-12
33320,2.96608e-12
33340,1.98488e-12
33360,1.04648e-11
33380,5.26791e-12
33400,4.29467e-12
33420,1.20618e-12
33440,3.98086e-12
33460,1.21575e-12
33480,6.70868e-12
33500,2.90297e-12
33520,1.58179e-12
33540,3.55677e-12
33560,1.99844e-12
33580,1.14241e-11
33600,1.01645e-11
33620,9.39376e-12
33640,5.13318e-12
33660,3.45008e-12
33680,4.1987e-11
33700,5.32703e-12
33720,1.74905e-12
33740,6.42208e-13
33760,3.32783e-12
33780,2.90074e-12
33800,7.86106e-12
33820,6.04429e-11
33840,2.0406e-12
33860,4.37491e-12
33880,1.58601e-11
33900,4.02717e-12
33920,1.26643e-11
33940,1.53542e-12
33960,6.42027e-12
33980,6.58268e-12
34000,2.75373e-12
34020,2.69107e-11
34040,9.50376e-12
34060,4.56181e-12
34080,4.25462e-12
34100,4.25893e-12
34120,3.15946e-12
34140,1.25103e-11
34160,3.94638e-12
34180,1.33937e-11
34200,5.55064e-13
34220,4.49387e-12
34240,6.63073e-12
34260,1.24328e-11
34280,2.20953e-12
34300,4.3012e-12
34320,4.84717e-12
34340,8.73681e-12
34360,1.5937e-12
34380,4.1672e-12
34400,4.22981e-12
34420,5.937e-12
34440,6.23677e-12
34460,3.16761e-12
34480,1.65281e-12
34500,3.34145e-12
34520,6.82023e-11
34540,4.16956e-12
34560,5.74324e-11
34580,6.16179e-12
34600,8.65302e-12
34620,1.84077e-11
34640,4.37687e-12
34660,3.83233e-12
34680,6.52397e-13
34700,1.09992e-11
34720,3.71499e-11
34740,2.23683e-12
34760,4.19661e-12
34780,1.50777e-12
34800,7.0552e-12
34820,8.84201e-12
34840,5.61577e-12
34860,3.49785e-11
34880,1.18768e-11
34900,3.44631e-12
34920,1.92533e-12
34940,3.19935e-12
34960,6.29518e-12
34980,7.43389e-12
35000,6.49601e-12
35020,5.4336e-12
35040,4.3034e-12
35060,5.46786e-12
35080,5.40552e-12
35100,1.40436e-11
35120,1.36868e-12
35140,3.54386e-12
35160,7.3382e-12
35180,1.10189e-12
35200,1.23492e-11
35220,9.17918e-13
35240,4.38074e-12
35260,1.95712e-12
35280,4.82144e-12
35300,4.14269e-12
35320,4.49735e-12
35340,2.14373e-11
35360,1.41605e-12
35380,4.95013e-12
35400,2.32389e-12
35420,1.56917e-12
35440,1.63096e-12
35460,1.82054e-12
35480,6.71287e-12
35500,8.68133e-12
35520,6.16512e-12
35540,9.73271e-12
35560,3.2507e-12
35580,2.95611e-12
35600,7.48807e-12
35620,2.60069e-12
35640,1.32246e-11
35660,1.02986e-11
35680,2.42042e-12
35700,2.06141e-11
35720,9.99638e-12
35740,4.23868e-12
35760,4.51808e-12
35780,8.01859e-13
35800,7.74781e-12
35820,4.41551e-12
35840,4.75485e-12
35860,5.67174e-12
35880,8.06326e-12
35900,4.50639e-12
35920,3.4568e-12
35940,5.23322e-12
35960,1.70943e-11
35980,6.6412e-13
36000,7.05086e-12
36020,9.21527e-13
36040,2.95121e-11
36060,5.43669e-12
36080,3.84102e-13
36100,8.96781e-12
36120,6.72871e-12
36140,1.67566e-11
36160,2.50642e-12
36180,2.88272e-12
36200,4.95968e-12
36220,1.56952e-11
36240,6.32314e-12
36260,9.14344e-12
36280,2.05307e-12
36300,5.05496e-12
36320,2.92523e-12
36340,5.87715e-12
36360,4.07781e-12
36380,8.48054e-12
36400,1.91015e-11
36420,1.56968e-11
36440,3.97338e-12
36460,9.6251e-12
36480,6.54257e-12
36500,1.08526e-11
36520,4.44923e-12
36540,1.4192e-11
36560,6.96061e-12
36580,6.36967e-12
36600,1.88808e-11
36620,4.33056e-12
36640,1.29214e-11
36660,6.48923e-12
36680,3.98447e-13
36700,5.89385e-12
36720,6.03446e-12
36740,8.18518e-12
36760,3.17835e-12
36780,2.92685e-12
36800,1.29073e-11
36820,2.0999e-12
36840,2.91947e-11
36860,7.77535e-12
36880,4.46518e-12
36900,1.87939e-12
36920,2.36862e-12
36940,1.56645e-11
36960,8.36667e-13
36980,2.39758e-12
37000,1.00462e-11
37020,5.44993e-12
37040,1.61441e-11
37060,3.30202e-12
37080,2.12534e-12
37100,1.71287e-12
37120,2.75839e-12
37140,6.95355e-12
37160,8.79625e-12
37180,3.81453e-12
37200,1.37091e-11
37220,2.29954e-11
37240,1.01714e-11
37260,3.35045e-12
37280,1.44685e-12
37300,8.52002e-13
37320,1.71874e-12
37340,7.07926e-12
37360,1.06171e-11
37380,2.84263e-12
37400,3.50083e-12
37420,7.69501e-12
37440,5.7912e-12
37460,1.01047e-11
37480,5.626e-12
37500,7.77597e-13
37520,7.03903e-12
37540,2.53766e-12
37560,2.15623e-12
37580,1.75287e-12
37600,3.64079e-12
37620,5.50708e-12
37640,5.46453e-13
37660,2.436e-12
37680,4.97443e-12
37700,3.48355e-12
37720,1.09063e-11
37740,4.86921e-12
37760,8.53978e-12
37780,4.25527e-13
37800,5.15947e-12
37820,6.91477e-12
37840,6.28705e-12
37860,2.41524e-11
37880,1.40779e-11
37900,1.09475e-11
37920,5.9152e-12
37940,4.03194e-11
37960,9.2446e-12
37980,9.02206e-12
38000,1.39166e-11
38020,2.49409e-11
38040,4.72817e-12
38060,2.87106e-12
38080,6.38823e-12
38100,4.02518e-12
38120,8.05547e-13
38140,1.57121e-11
38160,3.79089e-12
38180,1.23617e-11
38200,3.42205e-12
38220,6.70989e-12
38240,5.81835e-12
38260,9.96077e-12
38280,5.38179e-12
38300,2.11169e-11
38320,1.9961e-11
38340,4.84245e-12
38360,9.89352e-12
38380,9.03837e-12
38400,1.54587e-11
38420,1.60622e-12
38440,1.98745e-11
38460,3.46412e-12
38480,5.61041e-12
38500,2.38922e-12
38520,2.98521e-12
38540,8.21476e-12
38560,5.59619e-12
38580,2.80379e-11
38600,5.17892e-12
38620,4.88606e-11
38640,1.99067e-12
38660,1.03599e-11
38680,7.29048e-12
38700,5.22257e-12
38720,5.90901e-12
38740,8.37699e-12
38760,1.44728e-11
38780,1.47823e-12
38800,1.74905e-11
38820,1.49704e-11
38840,9.54983e-12
38860,5.92601e-12
38880,1.17411e-11
38900,8.56448e-12
38920,9.78872e-12
38940,2.94114e-12
38960,9.44029e-11
38980,6.27327e-12
39000,3.07065e-12
39020,1.89183e-12
39040,5.25483e-12
39060,5.68315e-12
39080,5.14366e-12
39100,3.06429e-12
39120,6.42093e-12
39140,1.37697e-11
39160,1.28509e-11
39180,8.97477e-12
39200,6.39474e-11
39220,8.24595e-12
39240,9.2492e-12
39260,1.06773e-11
39280,3.33521e-12
39300,2.20374e-11
39320,2.41273e-12
39340,3.02127e-12
39360,6.69786e-11
39380,4.02996e-12
39400,5.89321e-12
39420,2.77756e-12
39440,8.71942e-12
39460,4.36575e-12
39480,3.2258e-12
39500,3.01049e-12
39520,3.9824e-12
39540,3.19127e-12
39560,8.86507e-12
39580,7.58642e-12
39600,1.1995e-11
39620,5.30209e-12
39640,4.94062e-12
39660,6.41904e-12
39680,9.16006e-12
39700,1.17372e-11
39720,4.8009e-12
39740,1.26906e-11
39760,6.10198e-12
39780,4.01199e-12
39800,5.21003e-12
39820,1.62525e-11
39840,1.26457e-11
39860,1.49464e-11
39880,1.97619e-12
39900,2.50956e-12
39920,1.13205e-11
39940,2.0831e-12
39960,4.2386e-12
39980,8.86982e-12
40000,1.67646e-11
40020,6.99881e-12
40040,4.61562e-12
40060,1.08099e-11
40080,1.04795e-11
40100,5.99448e-12
40120,3.3019e-12
40140,6.66799e-12
40160,8.20311e-12
40180,3.02986e-11
40200,1.47094e-12
40220,2.80758e-12
40240,1.04668e-11
40260,4.58812e-12
40280,1.09648e-11
40300,1.17594e-12
40320,8.82775e-12
40340,1.14321e-11
40360,7.6543e-12
40380,8.89483e-13
40400,1.01394e-11
40420,1.22313e-12
40440,1.11177e-11
40460,7.47741e-12
40480,4.41917e-12
40500,9.78339e-12
40520,4.59134e-12
40540,3.39349e-12
40560,6.87831e-12
40580,1.04679e-11
40600,4.4653e-11
40620,1.00875e-11
40640,5.05461e-12
40660,2.20829e-12
40680,6.59542e-13
40700,1.09503e-12
40720,1.01688e-12
40740,1.27392e-10
40760,4.42561e-12
40780,9.81099e-12
40800,4.75872e-12
40820,4.30396e-12
40840,8.64928e-11
40860,3.96183e-11
40880,9.31451e-12
40900,2.98836e-12
40920,7.73428e-12
40940,2.09295e-12
40960,4.551e-12
40980,7.407e-12
41000,3.87541e-12
41020,1.90993e-12
41040,1.24366e-12
41060,6.54195e-11
41080,6.68816e-12
41100,2.86939e-12
41120,8.8507e-11
41140,3.44898e-12
41160,6.0958e-12
41180,8.30167e-13
41200,2.26539e-11
41220,3.80178e-11
41240,1.48088e-12
41260,5.77308e-12
41280,6.02383e-12
41300,4.43529e-12
41320,1.11714e-11
41340,2.17711e-12
41360,1.69614e-11
41380,1.21815e-11
41400,9.83004e-12
41420,8.80993e-12
41440,4.85896e-12
41460,8.66877e-12
41480,3.16114e-12
41500,3.65374e-12
41520,6.26913e-12
41540,1.44546e-11
41560,6.3519e-12
41580,4.14907e-11
41600,3.7469e-12
41620,6.65443e-12
41640,1.57468e-12
41660,9.6938e-12
41680,4.64185e-12
41700,2.40275e-11
41720,5.57991e-12
41740,4.09829e-12
41760,8.18087e-12
41780,2.18047e-11
41800,8.78929e-12
41820,7.28154e-12
41840,1.76304e-11
41860,8.08697e-12
41880,6.39182e-12
41900,3.45376e-11
41920,6.0514e-13
41940,3.04915e-12
41960,5.57947e-12
41980,1.26394e-11
42000,8.2027e-12
42020,3.65221e-12
42040,4.93306e-12
42060,3.344e-12
42080,3.61952e-12
42100,1.86707e-12
42120,1.07566e-11
42140,2.07054e-12
42160,4.03129e-12
42180,4.10641e-12
42200,7.42268e-12
42220,1.34166e-11
42240,7.43077e-12
42260,1.62448e-11
42280,1.02337e-11
42300,1.46381e-11
42320,1.03303e-11
42340,1.91726e-11
42360,3.26336e-12
42380,1.66931e-12
42400,7.34921e-12
42420,6.67923e-13
42440,5.8902e-12
42460,3.99226e-12
42480,2.6347e-12
42500,2.08364e-11
42520,9.87065e-13
42540,5.36441e-12
42560,5.11601e-12
42580,1.28961e-12
42600,1.13855e-11
42620,3.25243e-12
42640,7.59499e-12
42660,1.03797e-11
42680,6.54162e-12
42700,5.93886e-13
42720,6.21468e-12
42740,2.96446e-12
42760,1.19987e-11
42780,1.75651e-12
42800,5.93228e-12
42820,2.21248e-12
42840,4.04783e-12
42860,6.90972e-12
42880,4.70443e-12
42900,4.00348e-11
42920,9.40193e-11
42940,1.88706e-12
42960,2.57346e-12
42980,5.99769e-12
43000,2.27218e-12
43020,7.57802e-13
43040,5.22317e-12
43060,9.11687e-12
43080,7.43006e-12
43100,2.07793e-12
43120,8.99608e-12
43140,5.2667e-12
43160,1.17181e-11
43180,7.67049e-12
43200,1.77401e-12
43220,5.80755e-12
43240,6.67605e-12
43260,3.62185e-12
43280,7.44114e-12
43300,6.03966e-12
43320,1.06461e-12
43340,5.36712e-12
43360,1.89114e-11
43380,5.07334e-12
43400,6.69197e-12
43420,2.27902e-12
43440,3.95869e-12
43460,4.12683e-12
43480,1.5321e-11
43500,5.60293e-12
43520,7.82271e-11
43540,7.23792e-12
43560,3.07314e-12
43580,6.54017e-12
43600,5.51815e-12
43620,2.43595e-12
43640,1.53588e-11
43660,4.80772e-11
43680,7.98274e-12
43700,1.23256e-11
43720,1.98374e-11
43740,2.3925e-11
43760,2.06663e-11
43780,2.94763e-12
43800,5.53262e-11
43820,3.72391e-11
43840,1.23245e-11
43860,1.9017e-10
43880,1102.5
43900,3.96153e-11
43920,8.95519e-11
43940,1.81266e-11
43960,1.26686e-11
43980,3.79614e-11
44000,2.30373e-11
44020,4.56916e-11
44040,2.46901e-11
44060,3.85305e-11
44080,4.08817e-11
